dec,dur,hp_ind,phi,proc_group,ra,theta,time,timeID
12.024699180565818,1.0240000000000002,1467,343.5467604068862,13,61.87499999999999,148.90087465069354,646018382.9226999,-2561024
12.024699180565818,1.0240000000000002,1467,343.5467604068862,13,61.87499999999999,148.90087465069354,646018383.1786999,1024
12.024699180565818,1.0240000000000002,1467,343.5467604068862,13,61.87499999999999,148.90087465069354,646018383.4347,2561024
12.024699180565818,2.0480000000000005,1468,346.33367054063643,14,67.5,154.2413416902253,646018382.6667001,-5122048
12.024699180565818,1.0240000000000002,1468,346.33367054063643,14,67.5,154.2413416902253,646018382.9226999,-2561024
12.024699180565818,1.0240000000000002,1468,346.33367054063643,14,67.5,154.2413416902253,646018383.1786999,1024
12.024699180565818,1.0240000000000002,1468,346.33367054063643,14,67.5,154.2413416902253,646018383.4347,2561024
14.477512185929925,2.0480000000000005,1469,341.89766146001614,15,70.31249999999999,157.43948511730028,646018382.6667001,-5122048
14.477512185929925,1.0240000000000002,1469,341.89766146001614,15,70.31249999999999,157.43948511730028,646018382.9226999,-2561024
14.477512185929925,1.0240000000000002,1469,341.89766146001614,15,70.31249999999999,157.43948511730028,646018383.1786999,1024
14.477512185929925,1.0240000000000002,1469,341.89766146001614,15,70.31249999999999,157.43948511730028,646018383.4347,2561024
14.477512185929925,2.0480000000000005,1470,339.75973179842583,16,64.6875,152.06928267451923,646018382.6667001,-5122048
14.477512185929925,1.0240000000000002,1470,339.75973179842583,16,64.6875,152.06928267451923,646018382.9226999,-2561024
14.477512185929925,1.0240000000000002,1470,339.75973179842583,16,64.6875,152.06928267451923,646018383.1786999,1024
14.477512185929925,1.0240000000000002,1470,339.75973179842583,16,64.6875,152.06928267451923,646018383.4347,2561024
16.957763300004146,2.0480000000000005,1471,334.95376606326846,17,67.5,155.05543603037356,646018382.6667001,-5122048
16.957763300004146,1.0240000000000002,1471,334.95376606326846,17,67.5,155.05543603037356,646018382.9226999,-2561024
16.957763300004146,1.0240000000000002,1471,334.95376606326846,17,67.5,155.05543603037356,646018383.1786999,1024
16.957763300004146,1.0240000000000002,1471,334.95376606326846,17,67.5,155.05543603037356,646018383.4347,2561024
2.388015463268772,2.0480000000000005,1472,54.51723541362126,18,90.0,164.82379650331205,646018382.6667001,-5122048
2.388015463268772,1.0240000000000002,1472,54.51723541362126,18,90.0,164.82379650331205,646018382.9226999,-2561024
2.388015463268772,1.0240000000000002,1472,54.51723541362126,18,90.0,164.82379650331205,646018383.1786999,1024
2.388015463268772,1.0240000000000002,1472,54.51723541362126,18,90.0,164.82379650331205,646018383.4347,2561024
4.780191847199163,2.0480000000000005,1473,64.71477406605803,19,92.8125,167.6117082695357,646018382.6667001,-5122048
4.780191847199163,1.0240000000000002,1473,64.71477406605803,19,92.8125,167.6117082695357,646018382.9226999,-2561024
4.780191847199163,1.0240000000000002,1473,64.71477406605803,19,92.8125,167.6117082695357,646018383.1786999,1024
4.780191847199163,1.0240000000000002,1473,64.71477406605803,19,92.8125,167.6117082695357,646018383.4347,2561024
4.780191847199163,2.0480000000000005,1474,40.716772861870034,20,87.18749999999999,166.1274262209046,646018382.6667001,-5122048
4.780191847199163,1.0240000000000002,1474,40.716772861870034,20,87.18749999999999,166.1274262209046,646018382.9226999,-2561024
4.780191847199163,1.0240000000000002,1474,40.716772861870034,20,87.18749999999999,166.1274262209046,646018383.1786999,1024
4.780191847199163,1.0240000000000002,1474,40.716772861870034,20,87.18749999999999,166.1274262209046,646018383.4347,2561024
7.180755781458274,2.0480000000000005,1475,48.50638879005046,21,90.0,169.43197303313886,646018382.6667001,-5122048
7.180755781458274,1.0240000000000002,1475,48.50638879005046,21,90.0,169.43197303313886,646018382.9226999,-2561024
7.180755781458274,1.0240000000000002,1475,48.50638879005046,21,90.0,169.43197303313886,646018383.1786999,1024
7.180755781458274,1.0240000000000002,1475,48.50638879005046,21,90.0,169.43197303313886,646018383.4347,2561024
7.180755781458274,2.0480000000000005,1476,79.83278006936317,22,95.625,169.84475062510927,646018382.6667001,-5122048
7.180755781458274,1.0240000000000002,1476,79.83278006936317,22,95.625,169.84475062510927,646018382.9226999,-2561024
7.180755781458274,1.0240000000000002,1476,79.83278006936317,22,95.625,169.84475062510927,646018383.1786999,1024
7.180755781458274,1.0240000000000002,1476,79.83278006936317,22,95.625,169.84475062510927,646018383.4347,2561024
9.594068226860458,2.0480000000000005,1477,100.90042411169333,23,98.4375,171.11098108945464,646018382.6667001,-5122048
9.594068226860458,1.0240000000000002,1477,100.90042411169333,23,98.4375,171.11098108945464,646018382.9226999,-2561024
9.594068226860458,1.0240000000000002,1477,100.90042411169333,23,98.4375,171.11098108945464,646018383.1786999,1024
9.594068226860458,1.0240000000000002,1477,100.90042411169333,23,98.4375,171.11098108945464,646018383.4347,2561024
9.594068226860458,2.0480000000000005,1478,62.45585176706106,0,92.8125,172.4105279972205,646018382.6667001,-5122048
9.594068226860458,1.0240000000000002,1478,62.45585176706106,0,92.8125,172.4105279972205,646018382.9226999,-2561024
9.594068226860458,1.0240000000000002,1478,62.45585176706106,0,92.8125,172.4105279972205,646018383.1786999,1024
9.594068226860458,1.0240000000000002,1478,62.45585176706106,0,92.8125,172.4105279972205,646018383.4347,2561024
12.024699180565818,2.0480000000000005,1479,89.53538533131143,1,95.625,174.5225004881982,646018382.6667001,-5122048
12.024699180565818,1.0240000000000002,1479,89.53538533131143,1,95.625,174.5225004881982,646018382.9226999,-2561024
12.024699180565818,1.0240000000000002,1479,89.53538533131143,1,95.625,174.5225004881982,646018383.1786999,1024
12.024699180565818,1.0240000000000002,1479,89.53538533131143,1,95.625,174.5225004881982,646018383.4347,2561024
7.180755781458274,2.0480000000000005,1480,25.165671130599677,2,84.375,166.56391605682137,646018382.6667001,-5122048
7.180755781458274,1.0240000000000002,1480,25.165671130599677,2,84.375,166.56391605682137,646018382.9226999,-2561024
7.180755781458274,1.0240000000000002,1480,25.165671130599677,2,84.375,166.56391605682137,646018383.1786999,1024
7.180755781458274,1.0240000000000002,1480,25.165671130599677,2,84.375,166.56391605682137,646018383.4347,2561024
9.594068226860458,2.0480000000000005,1481,28.01445546763518,3,87.18749999999999,170.20309943093426,646018382.6667001,-5122048
9.594068226860458,1.0240000000000002,1481,28.01445546763518,3,87.18749999999999,170.20309943093426,646018382.9226999,-2561024
9.594068226860458,1.0240000000000002,1481,28.01445546763518,3,87.18749999999999,170.20309943093426,646018383.1786999,1024
9.594068226860458,1.0240000000000002,1481,28.01445546763518,3,87.18749999999999,170.20309943093426,646018383.4347,2561024
9.594068226860458,2.0480000000000005,1482,9.69326374222662,4,81.56249999999999,166.0668698842364,646018382.6667001,-5122048
9.594068226860458,1.0240000000000002,1482,9.69326374222662,4,81.56249999999999,166.0668698842364,646018382.9226999,-2561024
9.594068226860458,1.0240000000000002,1482,9.69326374222662,4,81.56249999999999,166.0668698842364,646018383.1786999,1024
9.594068226860458,1.0240000000000002,1482,9.69326374222662,4,81.56249999999999,166.0668698842364,646018383.4347,2561024
12.024699180565818,2.0480000000000005,1483,6.997349029903519,5,84.375,169.7035748708016,646018382.6667001,-5122048
12.024699180565818,1.0240000000000002,1483,6.997349029903519,5,84.375,169.7035748708016,646018382.9226999,-2561024
12.024699180565818,1.0240000000000002,1483,6.997349029903519,5,84.375,169.7035748708016,646018383.1786999,1024
12.024699180565818,1.0240000000000002,1483,6.997349029903519,5,84.375,169.7035748708016,646018383.4347,2561024
12.024699180565818,2.0480000000000005,1484,33.634672529483574,6,90.0,173.80288595894388,646018382.6667001,-5122048
12.024699180565818,1.0240000000000002,1484,33.634672529483574,6,90.0,173.80288595894388,646018382.9226999,-2561024
12.024699180565818,1.0240000000000002,1484,33.634672529483574,6,90.0,173.80288595894388,646018383.1786999,1024
12.024699180565818,1.0240000000000002,1484,33.634672529483574,6,90.0,173.80288595894388,646018383.4347,2561024
14.477512185929925,2.0480000000000005,1485,52.248919159366565,7,92.8125,177.2253928974168,646018382.6667001,-5122048
14.477512185929925,1.0240000000000002,1485,52.248919159366565,7,92.8125,177.2253928974168,646018382.9226999,-2561024
14.477512185929925,1.0240000000000002,1485,52.248919159366565,7,92.8125,177.2253928974168,646018383.1786999,1024
14.477512185929925,1.0240000000000002,1485,52.248919159366565,7,92.8125,177.2253928974168,646018383.4347,2561024
14.477512185929925,2.0480000000000005,1486,0.8613153111649743,8,87.18749999999999,173.27022777662606,646018382.6667001,-5122048
14.477512185929925,1.0240000000000002,1486,0.8613153111649743,8,87.18749999999999,173.27022777662606,646018382.9226999,-2561024
14.477512185929925,1.0240000000000002,1486,0.8613153111649743,8,87.18749999999999,173.27022777662606,646018383.1786999,1024
14.477512185929925,1.0240000000000002,1486,0.8613153111649743,8,87.18749999999999,173.27022777662606,646018383.4347,2561024
16.957763300004146,2.0480000000000005,1487,340.9783229496826,9,90.0,176.5432491399748,646018382.6667001,-5122048
